,timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
6986,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,10,0,0,0,0,5595754854,5595754854
6987,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,4,0,0,0,0,0,0
6988,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,5,0,0,0,0,0,0
6989,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,6,0,0,0,0,0,0
6990,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,7,0,0,0,0,0,0
6991,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,8,31598,5439,209386,144690,453232783,453232783
6992,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,9,0,0,0,0,568328027,568328027
6993,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,0,0,0,0,0,2888136519,2888136519
6994,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,1,0,0,0,0,1054157425,1054157425
6995,1691184681757,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,2,0,0,0,0,0,0
6996,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,3,0,0,0,0,0,0
6997,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,11,31554,5545,132936,266058,13579457,13579457
6998,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,10,0,0,0,0,0,0
6999,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,4,0,0,0,0,4975953022,4975953022
7000,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,5,0,0,0,0,0,0
7001,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,6,0,0,0,0,0,0
7002,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,7,0,0,0,0,0,0
7003,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,8,0,0,0,0,4538885,4538885
7004,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,9,0,0,0,0,0,0
7005,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,0,0,0,0,0,0,0
7006,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,1,0,0,0,0,0,0
7007,1691184681757,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,2,0,0,0,0,0,0
7008,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,3,0,0,0,0,0,0
7009,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,11,0,0,0,0,0,0
7010,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,10,0,0,0,0,0,0
7011,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,4,0,0,0,0,0,0
7012,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,5,0,0,0,0,0,0
7013,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,6,7003376748,167172,1756652685,1173893682,1304852696,1304852696
7014,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,7,0,0,0,0,6825313301,6825313301
7015,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,8,0,0,0,0,3682686550,3682686550
7016,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,9,32726,7103,162446,243750,5046424822,5046424822
7017,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,0,0,0,0,0,8453957,8453957
7018,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,1,0,0,0,0,0,0
7019,1691184681757,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,2,0,0,0,0,0,0
7020,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,3,0,0,0,0,134459698,134459698
7021,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,11,0,0,0,0,0,0
7022,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,10,0,0,0,0,0,0
7023,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,4,0,0,0,0,0,0
7024,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,5,0,0,0,0,0,0
7025,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,6,0,0,0,0,0,0
7026,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,7,0,0,0,0,0,0
7027,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,8,6698761012,143146,1675961708,1136474976,2804793766,2804793766
7028,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,9,31660,5554,107406,403026,2260677159,2260677159
7029,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,0,0,0,0,0,0,0
7030,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,1,0,0,0,0,0,0
7031,1691184681757,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,2,0,0,0,0,3895125324,3895125324
7032,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,3,0,0,0,0,0,0
7033,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,11,0,0,0,0,3000192501,3000192501
7034,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,10,0,0,0,0,5595754854,5595754854
7035,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,4,0,0,0,0,0,0
7036,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,5,0,0,0,0,0,0
7037,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,6,0,0,0,0,0,0
7038,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,7,0,0,0,0,0,0
7039,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,8,31447,6589,108670,407784,453389807,453389807
7040,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,9,0,0,0,0,568328027,568328027
7041,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,0,0,0,0,0,2888136519,2888136519
7042,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,1,0,0,0,0,1054157425,1054157425
7043,1691184682758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,2,0,0,0,0,0,0
7044,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,3,0,0,0,0,0,0
7045,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,11,0,0,0,0,0,0
7046,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,10,0,0,0,0,0,0
7047,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,4,0,0,0,0,0,0
7048,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,5,0,0,0,0,0,0
7049,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,6,0,0,0,0,1304852696,1304852696
7050,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,7,0,0,0,0,6825313301,6825313301
7051,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,8,0,0,0,0,3682686550,3682686550
7052,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,9,31632,6515,110016,412776,5046583358,5046583358
7053,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,0,0,0,0,0,8453957,8453957
7054,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,1,0,0,0,0,0,0
7055,1691184682758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,2,0,0,0,0,0,0
7056,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,3,0,0,0,0,0,0
7057,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,11,31374,5752,107169,402090,13733451,13733451
7058,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,10,0,0,0,0,0,0
7059,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,4,0,0,0,0,4975953022,4975953022
7060,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,5,0,0,0,0,0,0
7061,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,6,0,0,0,0,0,0
7062,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,7,0,0,0,0,0,0
7063,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,8,0,0,0,0,4538885,4538885
7064,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,9,0,0,0,0,0,0
7065,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,0,0,0,0,0,0,0
7066,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,1,0,0,0,0,0,0
7067,1691184682758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,2,0,0,0,0,0,0
7068,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,3,0,0,0,0,134459698,134459698
7069,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,11,0,0,0,0,0,0
7070,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,10,0,0,0,0,0,0
7071,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,4,0,0,0,0,0,0
7072,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,5,0,0,0,0,0,0
7073,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,6,0,0,0,0,0,0
7074,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,7,0,0,0,0,0,0
7075,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,8,2314757308,51384,578283917,389612496,2934918579,2934918579
7076,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,9,31663,5237,103613,388752,2260826174,2260826174
7077,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,0,0,0,0,0,0,0
7078,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,1,0,0,0,0,0,0
7079,1691184682758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,2,0,0,0,0,3895125324,3895125324
7080,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,3,0,0,0,0,0,0
7081,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,11,0,0,0,0,3000192501,3000192501
7082,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,10,0,0,0,0,5595754854,5595754854
7083,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,4,0,0,0,0,0,0
7084,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,5,0,0,0,0,0,0
7085,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,6,0,0,0,0,0,0
7086,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,7,0,0,0,0,0,0
7087,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,8,31896,6561,110666,415272,453549703,453549703
7088,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,9,0,0,0,0,568328027,568328027
7089,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,0,0,0,0,0,2888136519,2888136519
7090,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,1,0,0,0,0,1054157425,1054157425
7091,1691184683758,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,2,0,0,0,0,0,0
7092,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,3,0,0,0,0,0,0
7093,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,11,31584,6794,110171,413322,13891641,13891641
7094,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,10,0,0,0,0,0,0
7095,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,4,0,0,0,0,4975953022,4975953022
7096,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,5,0,0,0,0,0,0
7097,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,6,0,0,0,0,0,0
7098,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,7,0,0,0,0,0,0
7099,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,8,0,0,0,0,4538885,4538885
7100,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,9,0,0,0,0,0,0
7101,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,0,0,0,0,0,0,0
7102,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,1,0,0,0,0,0,0
7103,1691184683758,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,2,0,0,0,0,0,0
7104,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,3,0,0,0,0,134459698,134459698
7105,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,11,0,0,0,0,0,0
7106,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,10,0,0,0,0,0,0
7107,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,4,0,0,0,0,0,0
7108,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,5,0,0,0,0,0,0
7109,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,6,0,0,0,0,0,0
7110,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,7,0,0,0,0,0,0
7111,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,8,4629851459,121372,1157817611,788777028,3198342651,3198342651
7112,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,9,31615,3031,165418,107952,2260867862,2260867862
7113,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,0,0,0,0,0,0,0
7114,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,1,0,0,0,0,0,0
7115,1691184683758,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,2,0,0,0,0,3895125324,3895125324
7116,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,3,0,0,0,0,0,0
7117,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,11,0,0,0,0,0,0
7118,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,10,0,0,0,0,0,0
7119,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,4,0,0,0,0,0,0
7120,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,5,0,0,0,0,0,0
7121,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,6,2334464947,59252,584764828,384777198,1433324887,1433324887
7122,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,7,0,0,0,0,6825313301,6825313301
7123,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,8,0,0,0,0,3682686550,3682686550
7124,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,9,31716,5570,107688,404040,5046738819,5046738819
7125,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,0,0,0,0,0,8453957,8453957
7126,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,1,0,0,0,0,0,0
7127,1691184683758,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,2,0,0,0,0,0,0
7128,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,3,0,0,0,0,0,0
7129,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,11,0,0,0,0,3000192501,3000192501
7130,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,10,0,0,0,0,5595754854,5595754854
7131,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,4,0,0,0,0,0,0
7132,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,5,0,0,0,0,0,0
7133,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,6,0,0,0,0,0,0
7134,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,7,0,0,0,0,0,0
7135,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,8,31529,5554,106199,398502,453703925,453703925
7136,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,9,0,0,0,0,568328027,568328027
7137,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,0,0,0,0,0,2888136519,2888136519
7138,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,1,0,0,0,0,1054157425,1054157425
7139,1691184684759,sensor,/pyaes_small-0-0.0.1-0314EB96-7C64-BDA1-A925-73179962247C,0,2,0,0,0,0,0,0
7140,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,3,0,0,0,0,0,0
7141,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,11,31554,5250,200190,130572,13942993,13942993
7142,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,10,0,0,0,0,0,0
7143,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,4,0,0,0,0,4975953022,4975953022
7144,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,5,0,0,0,0,0,0
7145,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,6,0,0,0,0,0,0
7146,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,7,0,0,0,0,0,0
7147,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,8,0,0,0,0,4538885,4538885
7148,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,9,0,0,0,0,0,0
7149,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,0,0,0,0,0,0,0
7150,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,1,0,0,0,0,0,0
7151,1691184684759,sensor,/pyaes_small-0-0.0.1-E120673A-AA20-CEF0-D0A3-BB69F3D19F87,0,2,0,0,0,0,0,0
7152,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,3,0,0,0,0,0,0
7153,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,11,0,0,0,0,0,0
7154,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,10,0,0,0,0,0,0
7155,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,4,0,0,0,0,0,0
7156,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,5,0,0,0,0,0,0
7157,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,6,2334490607,59206,586263768,398148192,1566294559,1566294559
7158,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,7,0,0,0,0,6825313301,6825313301
7159,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,8,0,0,0,0,3682686550,3682686550
7160,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,9,31441,5765,106174,398346,5046892425,5046892425
7161,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,0,0,0,0,0,8453957,8453957
7162,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,1,0,0,0,0,0,0
7163,1691184684759,sensor,/pyaes_small-0-0.0.1-042AE236-4CAD-BA9F-B00D-726E1254CA0B,0,2,0,0,0,0,0,0
7164,1691184684759,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,3,0,0,0,0,134459698,134459698
7165,1691184684759,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,11,0,0,0,0,0,0
7166,1691184684759,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,10,0,0,0,0,0,0
7167,1691184684759,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,4,0,0,0,0,0,0
7168,1691184684759,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,5,0,0,0,0,0,0
7169,1691184684759,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,6,0,0,0,0,0,0
7170,1691184684759,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,7,0,0,0,0,0,0
7171,1691184684759,sensor,/pyaes_small-0-0.0.1-26C11342-ADC4-8229-64BA-99034F3C55E6,0,8,0,0,0,0,3198342651,3198342651
